Timestamp,Method,Model,PromptTokens,CompletionTokens,CachedTokens,CacheWriteTokens,AudioInputTokens,VideoInputTokens,ReasoningTokens,AudioOutputTokens,ImageOutputTokens,Cost
2026-04-05T06:09:24.922Z,chat/completions,gpt-4o,131,3,0,0,0,0,0,0,0,0.07
2026-04-05T06:53:27.236Z,chat/completions,gpt-5.2,86,137,0,0,0,0,128,0,0,0.4
2026-04-05T06:53:34.552Z,chat/completions,gpt-5.2,693,719,0,0,0,0,275,0,0,2.15
2026-04-05T06:56:05.070Z,chat/completions,gpt-5.2,1143,88,0,0,0,0,62,0,0,0.62
2026-04-05T06:56:16.766Z,chat/completions,gpt-5.2,1181,804,1024,0,0,0,329,0,0,2.23
2026-04-05T07:05:08.109Z,chat/completions,gpt-5.2,1630,111,1024,0,0,0,84,0,0,0.54
2026-04-05T07:05:18.579Z,chat/completions,gpt-5.2,1669,721,1536,0,0,0,172,0,0,2.02
2026-04-05T09:04:30.896Z,chat/completions,gpt-5.2,2396,733,0,0,0,0,116,0,0,2.75
2026-04-05T09:04:37.554Z,chat/completions,gpt-4o,134,4,0,0,0,0,0,0,0,0.08
2026-04-05T09:08:02.898Z,chat/completions,gpt-5.2,3107,1416,2176,0,0,0,419,0,0,4.16
2026-04-05T09:17:12.374Z,chat/completions,gpt-5.2,4147,1769,2944,0,0,0,435,0,0,5.21
2026-04-05T09:17:40.148Z,chat/completions,gpt-5.2,4147,1626,3968,0,0,0,170,0,0,4.52
2026-04-05T09:20:58.285Z,chat/completions,gpt-5.2,5643,1165,3968,0,0,0,171,0,0,3.79
2026-04-05T09:23:34.524Z,chat/completions,gpt-5.2,6659,842,5504,0,0,0,122,0,0,2.81
2026-04-05T09:25:27.016Z,chat/completions,gpt-5.4,7396,3833,0,0,0,0,0,0,0,14.45
2026-04-05T11:20:54.657Z,chat/completions,qwen3.5-397b-a17b,92,2749,0,0,0,0,1756,0,0,1.9
2026-04-05T11:21:21.479Z,chat/completions,qwen3.5-397b-a17b,107,4716,0,0,0,0,4709,0,0,3.24
2026-04-05T19:43:33.557Z,chat/completions,gpt-5.2,70002,297,0,0,0,0,132,0,0,24.08
2026-04-05T19:43:43.760Z,chat/completions,gpt-5.2,70172,38,0,0,0,0,0,0,0,23.45
2026-04-05T19:43:53.310Z,chat/completions,gpt-5.2,70858,78,70016,0,0,0,0,0,0,2.82
2026-04-05T20:47:40.558Z,chat/completions,gpt-5.2,70961,527,0,0,0,0,250,0,0,25.01
2026-04-05T20:48:15.140Z,chat/completions,gpt-5.2,76342,2023,70784,0,0,0,794,0,0,9.59
2026-04-05T20:59:43.935Z,chat/completions,gpt-5.2,77739,4392,76160,0,0,0,200,0,0,14.75
2026-04-05T20:59:47.642Z,chat/completions,gpt-5.2,81956,46,77568,0,0,0,0,0,0,4.17
2026-04-05T20:59:52.919Z,chat/completions,gpt-5.2,86341,181,81792,0,0,0,0,0,0,4.72
2026-04-05T21:13:53.453Z,chat/completions,gpt-5.4,91795,420,0,0,0,0,199,0,0,44.82
2026-04-05T21:14:41.088Z,chat/completions,gpt-5.4,100685,2955,91648,0,0,0,0,0,0,17.08
2026-04-05T21:16:32.682Z,chat/completions,gpt-5.4,103702,505,103552,0,0,0,286,0,0,6.44
2026-04-05T21:16:37.606Z,chat/completions,gpt-5.4,104098,224,103552,0,0,0,0,0,0,5.82
2026-04-05T21:16:43.413Z,chat/completions,gpt-5.4,113665,260,103936,0,0,0,0,0,0,10.31
2026-04-05T21:18:01.410Z,chat/completions,gpt-5.4,114061,5709,113536,0,0,0,1542,0,0,21.93
2026-04-05T21:18:06.087Z,chat/completions,gpt-5.4,118190,168,113920,0,0,0,0,0,0,7.93
2026-04-05T21:19:19.403Z,chat/completions,gpt-5.4,118586,6163,118272,0,0,0,0,0,0,23.35
2026-04-05T21:19:24.085Z,chat/completions,gpt-5.4,124712,168,118400,0,0,0,0,0,0,9.11
2026-04-05T21:20:06.896Z,chat/completions,gpt-5.4,125108,3418,124800,0,0,0,0,0,0,15.83
2026-04-05T21:20:11.977Z,chat/completions,gpt-5.4,128571,167,128384,0,0,0,0,0,0,6.67
2026-04-05T21:20:21.378Z,chat/completions,gpt-5.4,128965,538,128640,0,0,0,0,0,0,7.81
2026-04-05T21:21:07.469Z,chat/completions,gpt-5.4,129510,233,129408,0,0,0,59,0,0,6.87
2026-04-05T21:21:35.761Z,chat/completions,gpt-5.4,132873,2003,129408,0,0,0,0,0,0,13.51
2026-04-05T21:21:49.114Z,chat/completions,gpt-5.4,134874,976,132736,0,0,0,0,0,0,10.11
2026-04-05T21:22:02.320Z,chat/completions,gpt-5.4,135811,810,134784,0,0,0,0,0,0,9.21
2026-04-05T21:22:11.653Z,chat/completions,gpt-5.4,136648,361,136448,0,0,0,0,0,0,7.61
2026-04-05T21:29:19.765Z,chat/completions,gpt-5.4,137154,302,136832,0,0,0,101,0,0,7.52
2026-04-05T21:29:25.121Z,chat/completions,gpt-5.4,137464,218,136960,0,0,0,0,0,0,7.37
2026-04-05T21:29:29.868Z,chat/completions,gpt-5.4,141419,179,137344,0,0,0,0,0,0,8.98
2026-04-05T21:29:36.528Z,chat/completions,gpt-5.4,152691,293,141440,0,0,0,80,0,0,12.91
2026-04-05T21:29:44.599Z,chat/completions,gpt-5.4,161521,409,152576,0,0,0,125,0,0,12.67
2026-04-05T21:29:50.514Z,chat/completions,gpt-5.4,173575,211,161408,0,0,0,0,0,0,14.06
2026-04-05T21:30:56.456Z,chat/completions,gpt-5.4,181733,4001,173440,0,0,0,1552,0,0,23.6
2026-04-05T21:32:54.609Z,chat/completions,gpt-5.4,184248,664,181632,0,0,0,402,0,0,11.77
2026-04-05T21:33:01.111Z,chat/completions,gpt-5.4,184733,301,184064,0,0,0,0,0,0,9.93
2026-04-05T21:33:07.410Z,chat/completions,gpt-5.4,191414,289,184576,0,0,0,0,0,0,12.85
2026-04-05T21:33:31.650Z,chat/completions,gpt-5.4,191899,1665,191232,0,0,0,0,0,0,14.16
2026-04-05T21:33:53.080Z,chat/completions,gpt-5.4,193525,1441,191744,0,0,0,0,0,0,14.07
2026-04-05T21:33:59.989Z,chat/completions,gpt-5.4,194996,274,194816,0,0,0,0,0,0,10.13
2026-04-05T21:34:15.298Z,chat/completions,gpt-5.4,195481,1105,194816,0,0,0,0,0,0,12.73
2026-04-05T21:34:27.570Z,chat/completions,gpt-5.4,196542,948,195328,0,0,0,0,0,0,12.57
2026-04-05T21:34:32.598Z,chat/completions,gpt-5.4,197517,206,197376,0,0,0,0,0,0,10.04
2026-04-05T21:35:02.261Z,chat/completions,gpt-5.4,198002,2612,197632,0,0,0,0,0,0,17.02
2026-04-05T21:35:22.027Z,chat/completions,gpt-5.4,200572,1329,197888,0,0,0,0,0,0,14.47
2026-04-05T21:35:33.736Z,chat/completions,gpt-5.4,201946,641,201728,0,0,0,0,0,0,11.52
2026-04-05T21:35:45.299Z,chat/completions,gpt-5.4,202630,651,202496,0,0,0,0,0,0,11.55
2026-04-05T21:35:52.236Z,chat/completions,gpt-5.4,203326,251,203136,0,0,0,0,0,0,10.46
2026-04-05T21:36:26.112Z,chat/completions,gpt-5.4,203811,2413,203264,0,0,0,0,0,0,16.8
2026-04-05T21:37:01.231Z,chat/completions,gpt-5.4,206216,2715,203648,0,0,0,0,0,0,18.64
2026-04-05T21:37:07.172Z,chat/completions,gpt-5.4,208970,206,208768,0,0,0,0,0,0,10.61
2026-04-05T21:37:13.705Z,chat/completions,gpt-5.4,209455,256,209024,0,0,0,0,0,0,10.87
2026-04-05T21:37:18.912Z,chat/completions,gpt-5.4,210362,128,209280,0,0,0,0,0,0,10.83
2026-04-05T21:37:23.545Z,chat/completions,gpt-5.4,214829,80,210176,0,0,0,0,0,0,12.43
2026-04-05T21:37:32.059Z,chat/completions,gpt-5.4,214911,116,214656,0,0,0,0,0,0,10.66
2026-04-05T21:37:38.015Z,chat/completions,gpt-5.4,215160,205,214912,0,0,0,0,0,0,10.92
2026-04-05T21:37:47.801Z,chat/completions,gpt-5.4,215643,531,215296,0,0,0,0,0,0,11.91
2026-04-05T21:59:04.035Z,chat/completions,gpt-5.4,36023,337,0,0,0,0,122,0,0,18.08
2026-04-05T21:59:09.638Z,chat/completions,gpt-5.4,43255,306,35840,0,0,0,135,0,0,6.1
2026-04-05T22:00:04.502Z,chat/completions,gpt-5.4,45221,3073,43136,0,0,0,0,0,0,11.81
2026-04-05T22:11:26.108Z,chat/completions,gpt-5.4,188481,1821,0,0,0,0,90,0,0,94.76
2026-04-05T22:13:28.343Z,chat/completions,gpt-5.4,190255,3974,188288,0,0,0,201,0,0,21.22
2026-04-05T22:13:37.388Z,chat/completions,gpt-5.4,193997,404,190080,0,0,0,0,0,0,12.05
2026-04-05T22:14:33.493Z,chat/completions,gpt-5.4,194433,200,194304,0,0,0,115,0,0,9.87
2026-04-05T22:14:39.734Z,chat/completions,gpt-5.4,198151,95,194304,0,0,0,0,0,0,11.34
2026-04-05T22:15:57.023Z,chat/completions,gpt-5.4,198618,6080,198016,0,0,0,0,0,0,27.04
2026-04-05T22:16:08.215Z,chat/completions,gpt-5.4,204684,396,198528,0,0,0,0,0,0,13.49
2026-04-05T22:23:52.232Z,chat/completions,gpt-5.4,216774,526,204928,0,0,0,440,0,0,16.87
2026-04-05T22:25:04.727Z,chat/completions,gpt-5.4,219340,4857,216704,0,0,0,0,0,0,25.4
2026-04-05T22:25:31.410Z,chat/completions,gpt-5.4,223902,388,219264,0,0,0,0,0,0,13.73
2026-04-05T22:33:51.364Z,chat/completions,mistral-small-2603,46227,17,0,0,0,0,0,0,0,1.32
2026-04-06T07:43:32.614Z,chat/completions,gpt-4.1,114412,968,0,0,0,0,0,0,0,44.97
2026-04-06T07:43:38.959Z,chat/completions,gpt-4.1,114531,186,113536,0,0,0,0,0,0,11.46
2026-04-06T07:43:42.582Z,chat/completions,gpt-4.1,114744,39,114432,0,0,0,0,0,0,11.06
2026-04-06T07:43:49.223Z,chat/completions,gpt-4.1,115218,76,114688,0,0,0,0,0,0,11.22
2026-04-06T07:43:54.936Z,chat/completions,gpt-4.1,115302,307,114432,0,0,0,0,0,0,11.68
2026-04-06T07:44:04.444Z,chat/completions,gpt-4.1,116064,283,114432,0,0,0,0,0,0,11.93
2026-04-06T07:44:29.539Z,chat/completions,gpt-4.1,116541,858,116224,0,0,0,0,0,0,12.48
2026-04-06T07:49:20.868Z,chat/completions,gpt-4.1,973,239,0,0,0,0,0,0,0,0.74
2026-04-06T07:49:55.625Z,chat/completions,gpt-4.1,4326,384,0,0,0,0,0,0,0,2.23
2026-04-06T07:51:01.424Z,chat/completions,gpt-4.1,4950,530,0,0,0,0,0,0,0,2.69
2026-04-06T07:51:21.818Z,chat/completions,gpt-4.1,5557,378,0,0,0,0,0,0,0,2.69
2026-04-06T07:53:35.729Z,chat/completions,gpt-5.2,85716,353,0,0,0,0,134,0,0,29.46
2026-04-06T07:53:57.888Z,chat/completions,gpt-5.2,94791,561,85632,0,0,0,285,0,0,7.39
2026-04-06T07:54:08.586Z,chat/completions,gpt-5.2,100481,43,94592,0,0,0,0,0,0,5.22
2026-04-06T07:54:44.842Z,chat/completions,gpt-5.2,102325,1423,100352,0,0,0,932,0,0,7.79
2026-04-06T07:55:10.602Z,chat/completions,gpt-5.2,103463,1021,102144,0,0,0,0,0,0,6.56
2026-04-06T08:04:24.818Z,chat/completions,gpt-5.2,104511,389,104320,0,0,0,349,0,0,4.57
2026-04-06T08:04:41.371Z,chat/completions,gpt-5.2,104950,74,104320,0,0,0,0,0,0,3.88
2026-04-06T08:04:52.324Z,chat/completions,gpt-5.2,105210,99,104832,0,0,0,0,0,0,3.88
2026-04-06T08:05:05.657Z,chat/completions,gpt-5.2,106225,395,105088,0,0,0,356,0,0,4.93
2026-04-06T08:05:12.597Z,chat/completions,gpt-5.2,106315,246,106112,0,0,0,0,0,0,4.26
2026-04-06T08:05:17.281Z,chat/completions,gpt-5.2,106581,78,106112,0,0,0,0,0,0,3.9
2026-04-06T08:05:26.742Z,chat/completions,gpt-5.2,107560,156,106496,0,0,0,0,0,0,4.32
2026-04-06T08:05:40.630Z,chat/completions,gpt-5.2,108206,191,107392,0,0,0,0,0,0,4.36
2026-04-06T08:05:45.939Z,chat/completions,gpt-5.2,108417,81,108032,0,0,0,0,0,0,3.94
2026-04-06T08:05:57.863Z,chat/completions,gpt-5.2,108765,188,108288,0,0,0,0,0,0,4.27
2026-04-06T08:06:03.955Z,chat/completions,gpt-5.2,109125,108,108672,0,0,0,0,0,0,4.06
2026-04-06T08:06:08.277Z,chat/completions,gpt-5.2,109466,123,109056,0,0,0,0,0,0,4.1
2026-04-06T08:06:16.415Z,chat/completions,gpt-5.2,109745,115,109312,0,0,0,0,0,0,4.09
2026-04-06T08:06:23.216Z,chat/completions,gpt-5.2,110133,145,109568,0,0,0,0,0,0,4.22
2026-04-06T08:07:04.468Z,chat/completions,gpt-5.2,110499,1550,109952,0,0,0,1451,0,0,7.97
2026-04-06T08:07:28.370Z,chat/completions,gpt-5.2,110831,78,110336,0,0,0,0,0,0,4.05
2026-04-06T08:07:40.177Z,chat/completions,gpt-5.2,111523,293,110720,0,0,0,0,0,0,4.73
2026-04-06T08:08:02.375Z,chat/completions,gpt-5.2,111836,97,111360,0,0,0,0,0,0,4.13
2026-04-06T08:08:10.812Z,chat/completions,gpt-5.2,112285,130,111744,0,0,0,0,0,0,4.25
2026-04-06T08:08:29.436Z,chat/completions,gpt-5.2,112435,98,112128,0,0,0,0,0,0,4.1
2026-04-06T08:09:05.209Z,chat/completions,gpt-5.2,113275,1576,112256,0,0,0,1222,0,0,8.27
2026-04-06T08:09:10.598Z,chat/completions,gpt-5.2,113740,38,113152,0,0,0,0,0,0,4.07
2026-04-06T08:09:18.715Z,chat/completions,gpt-5.2,114126,354,113664,0,0,0,0,0,0,4.88
2026-04-06T08:09:29.400Z,chat/completions,gpt-5.2,114672,380,114048,0,0,0,0,0,0,5.02
2026-04-06T08:09:34.908Z,chat/completions,gpt-5.2,115244,38,114560,0,0,0,0,0,0,4.14
2026-04-06T08:09:47.262Z,chat/completions,gpt-5.2,115547,379,115072,0,0,0,0,0,0,5
2026-04-06T08:09:51.969Z,chat/completions,gpt-5.2,115946,83,115456,0,0,0,0,0,0,4.23
2026-04-06T08:09:59.010Z,chat/completions,gpt-5.2,116147,92,115840,0,0,0,0,0,0,4.21
2026-04-06T08:10:11.383Z,chat/completions,gpt-5.2,116285,800,115968,0,0,0,0,0,0,6.1
2026-04-06T08:10:23.774Z,chat/completions,gpt-5.2,117609,95,116992,0,0,0,0,0,0,4.35
2026-04-06T08:10:30.857Z,chat/completions,gpt-5.2,117752,205,117504,0,0,0,0,0,0,4.54
2026-04-06T08:10:45.978Z,chat/completions,gpt-5.2,118168,695,117632,0,0,0,0,0,0,5.95
2026-04-06T08:10:52.326Z,chat/completions,gpt-5.2,118886,76,118016,0,0,0,0,0,0,4.42
2026-04-06T08:10:59.559Z,chat/completions,gpt-5.2,120007,162,118784,0,0,0,0,0,0,4.79
2026-04-06T08:11:08.501Z,chat/completions,gpt-5.2,120192,75,119808,0,0,0,0,0,0,4.32
2026-04-06T08:11:19.832Z,chat/completions,gpt-5.2,121162,437,120064,0,0,0,0,0,0,5.53
2026-04-06T08:11:25.844Z,chat/completions,gpt-5.2,121622,75,120960,0,0,0,0,0,0,4.45
2026-04-06T08:11:34.513Z,chat/completions,gpt-5.2,123993,42,121472,0,0,0,0,0,0,5
2026-04-06T08:11:46.381Z,chat/completions,gpt-5.2,124871,493,123904,0,0,0,0,0,0,5.76
2026-04-06T08:11:55.365Z,chat/completions,gpt-5.2,125780,42,124672,0,0,0,0,0,0,4.63
2026-04-06T08:12:05.982Z,chat/completions,gpt-5.2,126377,493,125696,0,0,0,0,0,0,5.72
2026-04-06T08:12:22.033Z,chat/completions,gpt-5.2,127286,237,126208,0,0,0,0,0,0,5.19
2026-04-06T08:12:31.866Z,chat/completions,gpt-5.2,127546,89,127104,0,0,0,0,0,0,4.62
2026-04-06T08:12:45.888Z,chat/completions,gpt-5.2,127681,73,127360,0,0,0,0,0,0,4.54
2026-04-06T08:12:53.260Z,chat/completions,gpt-5.2,132717,126,127488,0,0,0,0,0,0,6.32
2026-04-06T08:13:09.891Z,chat/completions,gpt-5.2,132868,571,132608,0,0,0,0,0,0,6.02
2026-04-06T08:13:18.193Z,chat/completions,gpt-5.2,133464,359,132736,0,0,0,0,0,0,5.62
2026-04-06T08:13:24.656Z,chat/completions,gpt-5.2,133848,255,133376,0,0,0,0,0,0,5.28
2026-04-06T08:13:32.378Z,chat/completions,gpt-5.2,134128,77,133760,0,0,0,0,0,0,4.78
2026-04-06T08:13:45.071Z,chat/completions,gpt-5.2,139254,110,134016,0,0,0,0,0,0,6.5
2026-04-06T08:14:02.407Z,chat/completions,gpt-5.2,139412,138,139136,0,0,0,0,0,0,5.09
2026-04-06T08:14:12.981Z,chat/completions,gpt-5.2,139613,126,139264,0,0,0,0,0,0,5.09
2026-04-06T08:14:25.614Z,chat/completions,gpt-5.2,139764,181,139520,0,0,0,0,0,0,5.21
2026-04-06T08:14:33.162Z,chat/completions,gpt-5.2,139970,75,139648,0,0,0,0,0,0,4.96
2026-04-06T08:14:45.741Z,chat/completions,gpt-5.2,145075,103,139904,0,0,0,0,0,0,6.65
2026-04-06T08:14:57.246Z,chat/completions,gpt-5.2,145228,44,144896,0,0,0,0,0,0,5.05
2026-04-06T08:15:07.484Z,chat/completions,gpt-5.2,146359,144,145152,0,0,0,0,0,0,5.62
2026-04-06T08:15:20.544Z,chat/completions,gpt-5.2,146645,199,146176,0,0,0,0,0,0,5.55
2026-04-06T08:15:40.729Z,chat/completions,gpt-5.2,146871,78,146560,0,0,0,0,0,0,5.19
2026-04-06T08:15:50.599Z,chat/completions,gpt-5.2,147083,114,146688,0,0,0,0,0,0,5.32
2026-04-06T08:16:06.265Z,chat/completions,gpt-5.2,147451,111,146944,0,0,0,0,0,0,5.36
2026-04-06T08:16:18.643Z,chat/completions,gpt-5.2,147609,187,147328,0,0,0,0,0,0,5.5
2026-04-06T08:16:24.341Z,chat/completions,gpt-5.4,115744,462,0,0,0,0,274,0,0,56.32
2026-04-06T08:16:25.459Z,chat/completions,gpt-5.2,147819,76,147456,0,0,0,0,0,0,5.23
2026-04-06T08:16:42.972Z,chat/completions,gpt-5.4,118971,598,115584,0,0,0,419,0,0,8.81
2026-04-06T08:16:44.200Z,chat/completions,gpt-5.2,157684,282,147712,0,0,0,0,0,0,8.99
2026-04-06T08:16:55.814Z,chat/completions,gpt-5.2,157989,77,157568,0,0,0,0,0,0,5.59
2026-04-06T08:17:05.734Z,chat/completions,gpt-5.2,167810,374,157824,0,0,0,0,0,0,9.57
2026-04-06T08:17:18.991Z,chat/completions,gpt-5.4,124752,2280,118784,0,0,0,1223,0,0,14.99
2026-04-06T08:17:24.266Z,chat/completions,gpt-5.2,168209,76,167680,0,0,0,0,0,0,5.96
2026-04-06T08:17:34.783Z,chat/completions,gpt-5.2,168379,223,168064,0,0,0,0,0,0,6.29
2026-04-06T08:17:35.503Z,chat/completions,gpt-5.4,125762,110,124672,0,0,0,0,0,0,6.76
2026-04-06T08:17:43.992Z,chat/completions,gpt-5.4,127811,234,125696,0,0,0,53,0,0,7.65
2026-04-06T08:17:46.891Z,chat/completions,gpt-5.2,168905,540,168192,0,0,0,0,0,0,7.27
2026-04-06T08:17:55.527Z,chat/completions,gpt-5.4,134507,338,127744,0,0,0,153,0,0,10.25
2026-04-06T08:18:12.066Z,chat/completions,gpt-5.4,134648,127,134400,0,0,0,0,0,0,6.87
2026-04-06T08:18:39.887Z,chat/completions,gpt-5.4,134849,266,134528,0,0,0,0,0,0,7.31
2026-04-06T08:20:05.565Z,chat/completions,qwen3.5-397b-a17b,15666,284,0,0,0,0,114,0,0,1.29
2026-04-06T08:20:21.552Z,chat/completions,qwen3.5-397b-a17b,32421,101,0,0,0,0,25,0,0,2.45
2026-04-06T08:20:48.488Z,chat/completions,qwen3.5-397b-a17b,19246,219,0,0,0,0,24,0,0,1.53
2026-04-06T08:21:01.205Z,chat/completions,qwen3.5-397b-a17b,30955,186,0,0,0,0,17,0,0,2.38
2026-04-06T08:21:27.572Z,chat/completions,qwen3.5-397b-a17b,33358,210,0,0,0,0,15,0,0,2.57
2026-04-06T08:21:52.887Z,chat/completions,qwen3.5-397b-a17b,30393,217,0,0,0,0,18,0,0,2.35
2026-04-06T08:22:10.949Z,chat/completions,qwen3.5-397b-a17b,30291,235,0,0,0,0,21,0,0,2.36
2026-04-06T08:23:45.290Z,chat/completions,qwen3.5-397b-a17b,33298,189,0,0,0,0,33,0,0,2.56
2026-04-06T08:23:58.872Z,chat/completions,qwen3.5-397b-a17b,24786,191,0,0,0,0,26,0,0,1.93
2026-04-06T08:24:13.958Z,chat/completions,qwen3.5-397b-a17b,31526,145,0,0,0,0,27,0,0,2.41
2026-04-06T08:24:40.898Z,chat/completions,qwen3.5-397b-a17b,25407,192,0,0,0,0,31,0,0,1.97
2026-04-06T08:25:15.432Z,chat/completions,qwen3.5-397b-a17b,28860,200,0,0,0,0,37,0,0,2.23
2026-04-06T08:25:55.668Z,chat/completions,qwen3.5-397b-a17b,27209,190,0,0,0,0,28,0,0,2.11
2026-04-06T08:27:30.492Z,chat/completions,qwen3.5-397b-a17b,24788,196,0,0,0,0,23,0,0,1.93
2026-04-06T08:27:40.734Z,chat/completions,qwen3.5-397b-a17b,33201,178,0,0,0,0,20,0,0,2.55
2026-04-06T08:27:48.310Z,chat/completions,qwen3.5-397b-a17b,25010,223,0,0,0,0,28,0,0,1.96
2026-04-06T08:27:57.801Z,chat/completions,qwen3.5-397b-a17b,30398,229,0,0,0,0,22,0,0,2.36
2026-04-06T08:28:09.238Z,chat/completions,qwen3.5-397b-a17b,24967,220,0,0,0,0,21,0,0,1.95
2026-04-06T08:28:38.780Z,chat/completions,qwen3.5-397b-a17b,28901,305,0,0,0,0,27,0,0,2.28
2026-04-06T08:29:02.816Z,chat/completions,qwen3.5-397b-a17b,38253,283,0,0,0,0,27,0,0,2.97
2026-04-06T08:30:19.870Z,chat/completions,qwen3.5-397b-a17b,43148,106,0,0,0,0,30,0,0,3.25
2026-04-06T08:31:25.238Z,chat/completions,qwen3.5-397b-a17b,18690,184,0,0,0,0,21,0,0,1.47
2026-04-06T08:32:41.247Z,chat/completions,qwen3.5-397b-a17b,32425,198,0,0,0,0,40,0,0,2.5
2026-04-06T08:32:56.476Z,chat/completions,qwen3.5-397b-a17b,26866,191,0,0,0,0,20,0,0,2.08
2026-04-06T08:33:07.801Z,chat/completions,qwen3.5-397b-a17b,36114,172,0,0,0,0,31,0,0,2.76
2026-04-06T08:33:27.462Z,chat/completions,qwen3.5-397b-a17b,18152,237,0,0,0,0,26,0,0,1.46
2026-04-06T08:33:43.885Z,chat/completions,qwen3.5-397b-a17b,39437,171,0,0,0,0,38,0,0,3
2026-04-06T08:33:52.165Z,chat/completions,qwen3.5-397b-a17b,21490,188,0,0,0,0,20,0,0,1.68
2026-04-06T08:34:03.225Z,chat/completions,qwen3.5-397b-a17b,29442,226,0,0,0,0,29,0,0,2.29
2026-04-06T08:34:18.167Z,chat/completions,qwen3.5-397b-a17b,34502,223,0,0,0,0,28,0,0,2.66
2026-04-06T08:34:27.788Z,chat/completions,qwen3.5-397b-a17b,30398,237,0,0,0,0,25,0,0,2.36
2026-04-06T08:34:38.108Z,chat/completions,qwen3.5-397b-a17b,40628,138,0,0,0,0,30,0,0,3.08
2026-04-06T08:34:59.612Z,chat/completions,qwen3.5-397b-a17b,18584,203,0,0,0,0,30,0,0,1.47
2026-04-06T08:35:14.378Z,chat/completions,qwen3.5-397b-a17b,30200,194,0,0,0,0,38,0,0,2.33
2026-04-06T08:35:28.579Z,chat/completions,qwen3.5-397b-a17b,31829,248,0,0,0,0,44,0,0,2.47
2026-04-06T08:35:38.231Z,chat/completions,qwen3.5-397b-a17b,32010,187,0,0,0,0,27,0,0,2.46
2026-04-06T08:35:48.772Z,chat/completions,qwen3.5-397b-a17b,26801,190,0,0,0,0,22,0,0,2.08
2026-04-06T08:35:57.980Z,chat/completions,qwen3.5-397b-a17b,25146,194,0,0,0,0,21,0,0,1.96
2026-04-06T08:36:07.219Z,chat/completions,qwen3.5-397b-a17b,26232,266,0,0,0,0,23,0,0,2.07
2026-04-06T08:36:16.218Z,chat/completions,qwen3.5-397b-a17b,39396,266,0,0,0,0,32,0,0,3.04
2026-04-06T08:36:26.027Z,chat/completions,qwen3.5-397b-a17b,30801,275,0,0,0,0,22,0,0,2.41
2026-04-06T08:36:49.856Z,chat/completions,qwen3.5-397b-a17b,43113,556,0,0,0,0,32,0,0,3.45
2026-04-06T08:37:01.328Z,chat/completions,qwen3.5-397b-a17b,15504,164,0,0,0,0,36,0,0,1.23
2026-04-06T08:37:23.458Z,chat/completions,qwen3.5-397b-a17b,25094,203,0,0,0,0,46,0,0,1.96
2026-04-06T08:37:54.095Z,chat/completions,qwen3.5-397b-a17b,32410,303,0,0,0,0,26,0,0,2.54
2026-04-06T08:38:09.682Z,chat/completions,qwen3.5-397b-a17b,35334,273,0,0,0,0,24,0,0,2.75
2026-04-06T08:38:25.016Z,chat/completions,qwen3.5-397b-a17b,32882,261,0,0,0,0,45,0,0,2.56
2026-04-06T08:38:47.132Z,chat/completions,qwen3.5-397b-a17b,25570,282,0,0,0,0,26,0,0,2.03
2026-04-06T08:39:05.669Z,chat/completions,qwen3.5-397b-a17b,37161,216,0,0,0,0,30,0,0,2.86
2026-04-06T08:39:24.333Z,chat/completions,qwen3.5-397b-a17b,22410,354,0,0,0,0,25,0,0,1.82
2026-04-06T08:39:51.410Z,chat/completions,qwen3.5-397b-a17b,50433,211,0,0,0,0,24,0,0,3.84
2026-04-06T08:40:01.922Z,chat/completions,qwen3.5-397b-a17b,24208,232,0,0,0,0,25,0,0,1.9
2026-04-06T08:40:12.038Z,chat/completions,qwen3.5-397b-a17b,39647,106,0,0,0,0,30,0,0,2.99
2026-04-06T08:40:41.933Z,chat/completions,qwen3.5-397b-a17b,18690,152,0,0,0,0,26,0,0,1.46
2026-04-06T08:40:50.591Z,chat/completions,qwen3.5-397b-a17b,28062,182,0,0,0,0,24,0,0,2.17
2026-04-06T08:41:05.131Z,chat/completions,qwen3.5-397b-a17b,24395,218,0,0,0,0,23,0,0,1.91
2026-04-06T08:41:22.773Z,chat/completions,qwen3.5-397b-a17b,30393,227,0,0,0,0,20,0,0,2.36
2026-04-06T08:41:34.513Z,chat/completions,qwen3.5-397b-a17b,21957,213,0,0,0,0,19,0,0,1.73
2026-04-06T08:41:49.452Z,chat/completions,qwen3.5-397b-a17b,26530,311,0,0,0,0,29,0,0,2.11
2026-04-06T08:42:26.936Z,chat/completions,qwen3.5-397b-a17b,39477,187,0,0,0,0,21,0,0,3.01
2026-04-06T08:42:39.116Z,chat/completions,qwen3.5-397b-a17b,26837,175,0,0,0,0,23,0,0,2.07
2026-04-06T08:42:48.797Z,chat/completions,qwen3.5-397b-a17b,22632,267,0,0,0,0,29,0,0,1.8
2026-04-06T08:42:57.741Z,chat/completions,qwen3.5-397b-a17b,34938,265,0,0,0,0,27,0,0,2.71
2026-04-06T08:43:06.501Z,chat/completions,qwen3.5-397b-a17b,32874,248,0,0,0,0,30,0,0,2.55
2026-04-06T08:43:19.600Z,chat/completions,qwen3.5-397b-a17b,25557,269,0,0,0,0,26,0,0,2.02
2026-04-06T08:43:34.130Z,chat/completions,qwen3.5-397b-a17b,37767,238,0,0,0,0,36,0,0,2.91
2026-04-06T08:43:55.103Z,chat/completions,qwen3.5-397b-a17b,32604,234,0,0,0,0,25,0,0,2.53
